geographical_entity_1,geographical_entity_2,F-score
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Carrigaline,0.65
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Cloyne,0.65
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Passage_West,0.65
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Millstreet,0.65
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Knocknagree,0.65
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Killavullen,0.65
http://dbpedia.org/resource/Buttevant,"http://dbpedia.org/resource/Lyre,_County_Cork",0.65
http://dbpedia.org/resource/Strade,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
"http://dbpedia.org/resource/Balla,_County_Mayo","http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Ballyhaunis,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Knockvicar,http://dbpedia.org/resource/Tulsk,0.65
http://dbpedia.org/resource/Kilmovee,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Knocknagree,http://dbpedia.org/resource/Buttevant,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Killala,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Kilmovee,0.65
http://dbpedia.org/resource/Riverchapel,http://dbpedia.org/resource/Fethard-on-Sea,0.65
http://dbpedia.org/resource/Furnace_Island,http://dbpedia.org/resource/Gorumna,0.65
http://dbpedia.org/resource/Skibbereen,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Manorhamilton,0.65
http://dbpedia.org/resource/Foxford,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Castletownshend,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Maínis,http://dbpedia.org/resource/Gorumna,0.65
http://dbpedia.org/resource/Keshcarrigan,http://dbpedia.org/resource/Ballinamore,0.65
http://dbpedia.org/resource/Fethard-on-Sea,http://dbpedia.org/resource/Riverchapel,0.65
"http://dbpedia.org/resource/Long_Island,_County_Cork",http://dbpedia.org/resource/Bere_Island,0.65
http://dbpedia.org/resource/Killavullen,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Cloyne,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Mulranny,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Inishturk_South,http://dbpedia.org/resource/Gorumna,0.65
http://dbpedia.org/resource/Lahardane,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Borrisoleigh,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Illauneeragh_West,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Rotten_Island,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Owey_Island,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Inisheltia,0.65
http://dbpedia.org/resource/Passage_West,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Inishdalla,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Inishcorker,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Glashedy,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Great_Blasket_Island,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Illauneeragh,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Inchamakinna,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Mason_Island,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Inishark,0.65
http://dbpedia.org/resource/Dowra,http://dbpedia.org/resource/Athlone,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Caher_Island,0.65
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Aghamore,0.65
"http://dbpedia.org/resource/Turlough,_County_Mayo","http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Keshcarrigan,0.65
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Mutton_Island,0.65
"http://dbpedia.org/resource/Inishbofin,_County_Galway",http://dbpedia.org/resource/Gorumna,0.65
http://dbpedia.org/resource/Wicklow,http://dbpedia.org/resource/Limerick,0.65
http://dbpedia.org/resource/Aghamore,http://dbpedia.org/resource/Ballinamore,0.65
"http://dbpedia.org/resource/Lyre,_County_Cork",http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Dowra,0.65
"http://dbpedia.org/resource/Bray,_County_Wicklow",http://dbpedia.org/resource/Dalkey_Island,0.65
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Kilcock,0.65
http://dbpedia.org/resource/Manorhamilton,http://dbpedia.org/resource/Ballinamore,0.65
http://dbpedia.org/resource/Millstreet,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Dowra,0.65
http://dbpedia.org/resource/Island_Eddy,http://dbpedia.org/resource/Gorumna,0.65
http://dbpedia.org/resource/Bere_Island,"http://dbpedia.org/resource/Long_Island,_County_Cork",0.65
http://dbpedia.org/resource/Carrigtwohill,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Kilworth,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Dromod,http://dbpedia.org/resource/Ballinamore,0.65
http://dbpedia.org/resource/Dalkey_Island,"http://dbpedia.org/resource/Bray,_County_Wicklow",0.65
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Colt_Island,0.65
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Shenick_Island,0.65
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/St_Patrick's_Island,0.65
http://dbpedia.org/resource/Ballindine,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Carrigaline,http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Dromod,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Ballindine,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Island_Eddy,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Foxford,0.65
http://dbpedia.org/resource/Carrick-on-Shannon,http://dbpedia.org/resource/Athlone,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Mulranny,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo","http://dbpedia.org/resource/Balla,_County_Mayo",0.65
http://dbpedia.org/resource/Great_Blasket_Island,http://dbpedia.org/resource/Beiginis,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Ballyhaunis,0.65
http://dbpedia.org/resource/Gorumna,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Omey_Island,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Mason_Island,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Inisheltia,0.65
http://dbpedia.org/resource/Gorumna,"http://dbpedia.org/resource/Inishbofin,_County_Galway",0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Inishark,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Inchamakinna,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Inchaghaun,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Illauneeragh_West,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Illauneeragh,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Maínis,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Furnace_Island,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Strade,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Lahardane,0.65
"http://dbpedia.org/resource/Charlestown,_County_Mayo","http://dbpedia.org/resource/Turlough,_County_Mayo",0.65
http://dbpedia.org/resource/Killala,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.65
http://dbpedia.org/resource/Inchaghaun,http://dbpedia.org/resource/Gorumna,0.65
http://dbpedia.org/resource/Gorumna,http://dbpedia.org/resource/Inishturk_South,0.65
http://dbpedia.org/resource/Athlone,http://dbpedia.org/resource/Dowra,0.65
"http://dbpedia.org/resource/Charleville,_County_Cork",http://dbpedia.org/resource/Buttevant,0.65
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Inisheltia,0.64
http://dbpedia.org/resource/Carrigtwohill,http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Kildare,http://dbpedia.org/resource/Kilcock,0.64
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Inchamakinna,0.64
http://dbpedia.org/resource/Kilworth,http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Inishcorker,0.64
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Inishdalla,0.64
http://dbpedia.org/resource/Cloyne,http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Deenish_Island,0.64
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Borrisoleigh,0.64
http://dbpedia.org/resource/Fethard-on-Sea,http://dbpedia.org/resource/Enniscorthy,0.64
http://dbpedia.org/resource/Deer_Island_(Ireland),http://dbpedia.org/resource/Canon_Island,0.64
http://dbpedia.org/resource/Deer_Island_(Ireland),http://dbpedia.org/resource/Ardoileán,0.64
http://dbpedia.org/resource/Fedamore,http://dbpedia.org/resource/Annacotty,0.64
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Mason_Island,0.64
"http://dbpedia.org/resource/Long_Island,_County_Cork",http://dbpedia.org/resource/Roancarrigmore,0.64
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Beginish_Island,0.64
http://dbpedia.org/resource/Keeragh_Islands,http://dbpedia.org/resource/Caher_Island,0.64
"http://dbpedia.org/resource/Shannon,_County_Clare",http://dbpedia.org/resource/Kilrush,0.64
http://dbpedia.org/resource/Keeragh_Islands,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.64
http://dbpedia.org/resource/Roscommon,http://dbpedia.org/resource/Tallaght,0.64
http://dbpedia.org/resource/Gola_Island,http://dbpedia.org/resource/Inishmeane,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Illauneeragh_West,0.64
http://dbpedia.org/resource/Eighter_Island,http://dbpedia.org/resource/St_Patrick's_Island,0.64
http://dbpedia.org/resource/Inishmacowney,http://dbpedia.org/resource/Canon_Island,0.64
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Kildare,0.64
http://dbpedia.org/resource/Coolera_Peninsula,http://dbpedia.org/resource/Maugherow_Peninsula,0.64
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Fedamore,0.64
http://dbpedia.org/resource/Kilrush,"http://dbpedia.org/resource/Shannon,_County_Clare",0.64
http://dbpedia.org/resource/Carrick-on-Shannon,http://dbpedia.org/resource/Cavan,0.64
"http://dbpedia.org/resource/Lyre,_County_Cork",http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Duncannon,http://dbpedia.org/resource/Courtown,0.64
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/Colt_Island,0.64
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/St_Patrick's_Island,0.64
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/Shenick_Island,0.64
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Puffin_Island_(County_Kerry),0.64
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Inishtrahull,0.64
http://dbpedia.org/resource/Dursey_Island,http://dbpedia.org/resource/Sherkin_Island,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Inchamakinna,0.64
http://dbpedia.org/resource/Maugherow_Peninsula,http://dbpedia.org/resource/Coolera_Peninsula,0.64
http://dbpedia.org/resource/Inishmacowney,http://dbpedia.org/resource/Ardoileán,0.64
http://dbpedia.org/resource/Eighter_Island,http://dbpedia.org/resource/Shenick_Island,0.64
http://dbpedia.org/resource/Eighter_Island,http://dbpedia.org/resource/Colt_Island,0.64
http://dbpedia.org/resource/Bere_Island,http://dbpedia.org/resource/Roancarrigmore,0.64
http://dbpedia.org/resource/Courtown,http://dbpedia.org/resource/Duncannon,0.64
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Carrigtwohill,0.64
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Skibbereen,0.64
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Cloyne,0.64
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Kilworth,0.64
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Ardnacrusha,0.64
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Fethard-on-Sea,0.64
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Riverchapel,0.64
http://dbpedia.org/resource/Courtmacsherry,"http://dbpedia.org/resource/Charleville,_County_Cork",0.64
"http://dbpedia.org/resource/Coney_Island,_County_Sligo",http://dbpedia.org/resource/Saltee_Islands,0.64
http://dbpedia.org/resource/Courtmacsherry,"http://dbpedia.org/resource/Lyre,_County_Cork",0.64
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Millstreet,0.64
http://dbpedia.org/resource/Limerick,http://dbpedia.org/resource/Wicklow,0.64
http://dbpedia.org/resource/Little_Skellig,http://dbpedia.org/resource/Inishtrahull,0.64
http://dbpedia.org/resource/Tallaght,http://dbpedia.org/resource/Roscommon,0.64
http://dbpedia.org/resource/Inishtrahull,http://dbpedia.org/resource/Skellig_Islands,0.64
http://dbpedia.org/resource/Riverchapel,http://dbpedia.org/resource/Enniscorthy,0.64
http://dbpedia.org/resource/Inishtrahull,http://dbpedia.org/resource/Little_Skellig,0.64
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Ballysheehan,0.64
http://dbpedia.org/resource/Trummer,http://dbpedia.org/resource/Canon_Island,0.64
http://dbpedia.org/resource/Trummer,http://dbpedia.org/resource/Ardoileán,0.64
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Milltown_Malbay,0.64
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Carrigaline,0.64
http://dbpedia.org/resource/Skibbereen,http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Inishmacowney,0.64
http://dbpedia.org/resource/Inishloe,http://dbpedia.org/resource/Ardoileán,0.64
http://dbpedia.org/resource/Inishloe,http://dbpedia.org/resource/Canon_Island,0.64
http://dbpedia.org/resource/Ardoileán,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.64
http://dbpedia.org/resource/Canon_Island,http://dbpedia.org/resource/Trummer,0.64
http://dbpedia.org/resource/Canon_Island,http://dbpedia.org/resource/Inishmacowney,0.64
http://dbpedia.org/resource/Canon_Island,http://dbpedia.org/resource/Inishloe,0.64
http://dbpedia.org/resource/Canon_Island,http://dbpedia.org/resource/Deer_Island_(Ireland),0.64
http://dbpedia.org/resource/Inishfree,http://dbpedia.org/resource/Ardoileán,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Inisheltia,0.64
"http://dbpedia.org/resource/Charleville,_County_Cork",http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Carrigaline,http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Magharee_Islands,0.64
http://dbpedia.org/resource/Saltee_Islands,"http://dbpedia.org/resource/Coney_Island,_County_Sligo",0.64
http://dbpedia.org/resource/Millstreet,http://dbpedia.org/resource/Courtmacsherry,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Inishfree,0.64
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Carrick-on-Shannon,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Deer_Island_(Ireland),0.64
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Carrick-on-Shannon,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Trummer,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Inishloe,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Mason_Island,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Inishark,0.64
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Illauneeragh,0.64
http://dbpedia.org/resource/Innisfallen,http://dbpedia.org/resource/Inishtooskert,0.64
http://dbpedia.org/resource/Innisfallen,http://dbpedia.org/resource/Inis_Cealtra,0.64
http://dbpedia.org/resource/Inisheer,http://dbpedia.org/resource/Cloghane,0.63
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/Mutton_Island,0.63
"http://dbpedia.org/resource/Lyre,_County_Cork",http://dbpedia.org/resource/Clondulane,0.63
http://dbpedia.org/resource/Clondulane,http://dbpedia.org/resource/Crookhaven,0.63
"http://dbpedia.org/resource/Newport,_County_Mayo",http://dbpedia.org/resource/Kilmovee,0.63
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/Inchamakinna,0.63
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/Illauneeragh_West,0.63
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/Illauneeragh,0.63
"http://dbpedia.org/resource/Lusk,_Dublin",http://dbpedia.org/resource/Garristown,0.63
"http://dbpedia.org/resource/Dunhill,_County_Waterford",http://dbpedia.org/resource/Kilmacrennan,0.63
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Inishmeane,0.63
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Carrigart,0.63
http://dbpedia.org/resource/Illanmaster,http://dbpedia.org/resource/Owey_Island,0.63
http://dbpedia.org/resource/Clashmore,"http://dbpedia.org/resource/Tallow,_County_Waterford",0.63
